worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0135,2026-04-13,1202.67,2017.60,1862.58,-814.93,0,0.00,0.00,2964.38,11.14,0
W-0135,2026-04-20,794.73,678.70,596.46,116.03,0,0.00,0.00,1187.51,13.94,0
W-0135,2026-04-27,653.53,461.63,354.12,191.90,0,0.00,0.00,760.58,15.03,0
W-0135,2026-05-04,352.77,796.51,641.10,-443.74,0,0.00,0.00,371.24,4.05,0
W-0135,2026-05-11,313.93,1983.09,1932.93,-1669.16,0,0.00,0.00,39.97,0.14,0
W-0135,2026-05-18,866.50,116.83,0.00,749.67,0,0.00,0.00,-76.86,,1
W-0135,2026-05-25,853.04,151.00,151.00,702.04,0,0.00,0.00,6798.88,315.18,0
W-0135,2026-06-01,843.58,378.00,378.00,465.58,0,0.00,0.00,3560.06,65.93,0
W-0135,2026-06-08,392.99,141.00,141.00,251.99,0,0.00,0.00,7816.57,388.06,0
W-0135,2026-06-15,531.38,1602.99,1583.00,-1071.61,0,0.00,0.00,8566.83,37.88,0
W-0135,2026-06-22,569.86,146.00,146.00,423.86,0,0.00,0.00,8802.91,422.06,0
W-0135,2026-06-29,276.37,0.00,0.00,276.37,0,0.00,0.00,9413.06,,0
W-0136,2026-03-30,184.22,1302.66,1239.12,-1118.44,0,0.00,0.00,1537.30,8.68,0
W-0136,2026-04-06,333.16,418.35,304.98,-85.19,0,0.00,0.00,1273.05,29.22,0
W-0136,2026-04-13,275.74,855.61,693.61,-579.87,1,68.97,2.07,504.44,5.09,0
W-0136,2026-04-20,520.84,424.08,348.81,96.76,1,68.88,3.44,1754.81,35.22,0
W-0136,2026-04-27,288.74,1163.11,1086.43,-874.37,0,0.00,0.00,1961.84,12.64,0
W-0136,2026-05-04,192.94,181.00,181.00,11.94,0,0.00,0.00,2639.06,102.06,0
W-0136,2026-05-11,504.86,87.00,87.00,417.86,1,60.69,1.99,2741.35,220.57,0
W-0136,2026-05-18,312.92,38.29,0.00,274.63,2,72.78,5.03,-107.04,,1
W-0136,2026-05-25,726.15,137.00,137.00,589.15,0,0.00,0.00,3641.66,186.07,0
W-0136,2026-06-01,525.72,978.65,877.00,-452.93,1,77.49,3.87,4306.14,34.37,0
W-0136,2026-06-08,298.56,268.00,268.00,30.56,0,0.00,0.00,4502.15,117.59,0
W-0136,2026-06-15,481.05,55.74,0.00,425.31,0,0.00,0.00,5203.79,,0
W-0136,2026-06-22,408.57,137.00,137.00,271.57,0,0.00,0.00,3001.06,153.34,0
W-0136,2026-06-29,287.74,0.00,0.00,287.74,0,0.00,0.00,5782.06,,0
W-0137,2026-03-30,293.77,2265.40,2243.22,-1971.63,0,0.00,0.00,5211.91,16.26,0
W-0137,2026-04-06,788.28,765.77,667.88,22.51,0,0.00,0.00,4926.05,51.63,0
W-0137,2026-04-13,663.07,328.93,252.41,334.14,0,0.00,0.00,4513.95,125.18,0
W-0137,2026-04-20,460.76,424.02,316.09,36.74,0,0.00,0.00,4202.94,93.08,0
W-0137,2026-04-27,645.27,2033.35,1963.98,-1388.08,0,0.00,0.00,3991.57,14.23,0
W-0137,2026-05-04,984.57,1005.41,904.46,-20.84,0,0.00,0.00,3410.16,26.39,0
W-0137,2026-05-11,1188.22,478.33,222.54,709.89,0,0.00,0.00,2931.83,92.22,0
W-0137,2026-05-18,1153.43,399.82,190.26,753.61,0,0.00,0.00,2552.00,93.89,0
W-0137,2026-05-25,876.45,563.30,204.05,313.15,0,0.00,0.00,2101.98,72.11,0
W-0137,2026-06-01,873.99,2739.66,2687.54,-1865.67,0,0.00,0.00,1588.04,4.14,0
W-0137,2026-06-08,1296.97,529.33,376.23,767.64,0,0.00,0.00,1058.71,19.7,0
W-0137,2026-06-15,668.25,241.77,160.37,426.48,0,0.00,0.00,5590.05,244.0,0
W-0137,2026-06-22,1754.88,802.15,621.87,952.73,0,0.00,0.00,12245.80,137.84,0
W-0137,2026-06-29,663.54,109.96,79.80,553.58,0,0.00,0.00,12667.02,1111.14,0
W-0138,2026-03-30,299.06,1749.02,1672.55,-1449.96,0,0.00,0.00,465.55,1.95,0
W-0138,2026-04-06,387.01,170.36,74.19,216.65,0,0.00,0.00,585.92,55.28,0
W-0138,2026-04-13,790.07,151.97,108.74,638.10,0,0.00,0.00,1715.58,110.44,0
W-0138,2026-04-20,235.63,483.49,449.14,-247.86,0,0.00,0.00,1807.47,28.17,0
W-0138,2026-04-27,596.30,1805.22,1657.00,-1208.92,0,0.00,0.00,2673.93,11.3,0
W-0138,2026-05-04,682.37,55.60,0.00,626.77,0,0.00,0.00,3229.77,,0
W-0138,2026-05-11,339.20,40.97,0.00,298.23,0,0.00,0.00,-120.33,,1
W-0138,2026-05-18,430.99,174.00,174.00,256.99,0,0.00,0.00,3927.12,157.99,0
W-0138,2026-05-25,349.93,131.22,52.00,218.71,0,0.00,0.00,-204.55,-27.54,1
W-0138,2026-06-01,217.14,1610.00,1610.00,-1392.86,0,0.00,0.00,4494.19,19.54,0
W-0138,2026-06-08,950.04,5.00,5.00,945.04,0,0.00,0.00,5444.23,7621.92,0
W-0138,2026-06-15,368.43,179.00,179.00,189.43,0,0.00,0.00,-214.55,-8.39,1
W-0138,2026-06-22,575.64,47.00,47.00,528.64,0,0.00,0.00,6305.08,939.05,0
W-0139,2026-03-30,156.39,534.25,508.13,-377.86,0,0.00,0.00,4762.21,65.6,0
W-0139,2026-04-06,966.91,707.82,613.12,259.09,0,0.00,0.00,4054.39,46.29,0
W-0139,2026-04-13,1029.12,1675.84,1570.55,-646.72,0,0.00,0.00,2477.83,11.04,0
W-0139,2026-04-20,352.17,330.87,214.91,21.30,0,0.00,0.00,3296.36,107.37,0
W-0139,2026-04-27,1038.79,398.98,194.81,639.81,0,0.00,0.00,3022.70,108.61,0
W-0139,2026-05-04,415.79,352.49,229.89,63.30,0,0.00,0.00,2670.21,81.31,0
W-0139,2026-05-11,781.19,1515.69,1364.86,-734.50,0,0.00,0.00,2316.52,11.88,0
W-0139,2026-05-18,740.80,641.94,385.38,98.86,0,0.00,0.00,1755.58,31.89,0
W-0139,2026-05-25,665.13,923.78,794.03,-258.65,0,0.00,0.00,962.80,8.49,0
W-0139,2026-06-01,747.58,668.70,434.73,78.88,0,0.00,0.00,321.61,5.18,0
W-0139,2026-06-08,571.94,452.44,396.24,119.50,0,0.00,0.00,7586.83,134.03,0
W-0139,2026-06-15,419.95,1141.99,1112.00,-722.04,0,0.00,0.00,8394.12,52.84,0
W-0139,2026-06-22,510.75,131.00,131.00,379.75,0,0.00,0.00,8721.92,466.06,0
W-0139,2026-06-29,696.54,0.00,0.00,696.54,0,0.00,0.00,9418.46,,0
W-0140,2026-03-30,303.92,1918.03,1897.87,-1614.11,0,0.00,0.00,272.64,1.01,0
W-0140,2026-04-06,630.43,466.89,322.81,163.54,0,0.00,0.00,57.78,1.25,0
W-0140,2026-04-13,990.04,758.00,758.00,232.04,0,0.00,0.00,2530.53,23.37,0
W-0140,2026-04-20,548.42,55.00,55.00,493.42,1,150.18,4.51,3081.29,392.16,0
W-0140,2026-04-27,563.96,1927.95,1888.00,-1363.99,0,0.00,0.00,5195.65,19.26,0
W-0140,2026-05-04,1044.50,196.99,187.00,847.51,1,39.60,0.00,-57.20,-2.14,1
W-0140,2026-05-11,421.83,758.00,758.00,-336.17,0,0.00,0.00,4883.14,45.09,0
W-0140,2026-05-18,715.13,55.00,55.00,660.13,0,0.00,0.00,5839.23,743.17,0
W-0140,2026-05-25,864.28,0.00,0.00,864.28,0,0.00,0.00,6276.52,,0
W-0140,2026-06-01,405.58,1902.99,1893.00,-1497.41,0,0.00,0.00,-62.20,-0.23,1
W-0140,2026-06-08,322.02,182.00,182.00,140.02,1,54.44,2.72,7156.45,275.25,0
W-0140,2026-06-15,640.44,762.66,762.66,-122.22,0,0.00,0.00,7742.63,71.06,0
W-0140,2026-06-22,900.90,60.00,60.00,840.90,0,0.00,0.00,8797.70,1026.4,0
W-0140,2026-06-29,173.95,5.00,5.00,168.95,1,121.54,6.08,8971.65,12560.31,0
W-0141,2026-03-30,256.30,1864.11,1590.44,-1607.81,0,0.00,0.00,8655.62,38.1,0
W-0141,2026-04-06,954.73,388.39,246.51,566.34,0,0.00,0.00,8267.23,234.76,0
W-0141,2026-04-13,906.32,461.65,367.13,444.67,0,0.00,0.00,7896.58,150.56,0
W-0141,2026-04-20,943.29,642.97,486.62,300.32,0,0.00,0.00,3065.68,44.1,0
W-0141,2026-04-27,905.51,1878.79,1773.56,-973.28,0,0.00,0.00,6951.82,27.44,0
W-0141,2026-05-04,1255.37,380.91,230.80,874.46,0,0.00,0.00,5262.80,159.62,0
W-0141,2026-05-11,951.62,339.63,187.47,611.99,0,0.00,0.00,6347.27,237.0,0
W-0141,2026-05-18,741.87,614.91,508.05,126.96,0,0.00,0.00,5732.36,78.98,0
W-0141,2026-05-25,800.67,613.15,536.64,187.52,1,134.66,1.99,5226.54,68.18,0
W-0141,2026-06-01,1623.31,2168.98,1994.02,-545.67,0,0.00,0.00,4552.22,15.98,0
W-0141,2026-06-08,1147.69,347.41,254.51,800.28,0,0.00,0.00,10769.76,296.21,0
W-0141,2026-06-15,883.68,413.30,396.66,470.38,0,0.00,0.00,3882.51,68.52,0
W-0141,2026-06-22,1342.82,248.13,231.43,1094.69,0,0.00,0.00,13400.57,405.32,0
W-0141,2026-06-29,1086.45,176.53,146.55,909.92,0,0.00,0.00,14082.71,672.66,0
W-0142,2026-03-30,415.72,136.76,51.89,278.96,0,0.00,0.00,7490.74,1010.51,0
W-0142,2026-04-06,909.01,312.71,238.05,596.30,1,94.86,6.64,7200.01,211.72,0
W-0142,2026-04-13,528.24,1326.70,1158.65,-798.46,2,138.05,9.76,6684.56,40.38,0
W-0142,2026-04-20,666.18,455.11,381.02,211.07,0,0.00,0.00,2577.05,47.34,0
W-0142,2026-04-27,520.87,464.54,338.44,56.33,0,0.00,0.00,3295.34,68.16,0
W-0142,2026-05-04,641.97,187.25,105.65,454.72,1,77.22,5.41,5790.21,383.64,0
W-0142,2026-05-11,736.69,1296.05,1096.43,-559.36,0,0.00,0.00,4476.58,28.58,0
W-0142,2026-05-18,952.49,849.30,785.17,103.19,0,0.00,0.00,4559.86,40.65,0
W-0142,2026-05-25,680.98,746.59,606.92,-65.61,1,88.21,0.00,6637.50,76.55,0
W-0142,2026-06-01,1612.05,359.86,267.59,1252.19,1,108.45,7.59,8033.91,210.16,0
W-0142,2026-06-08,1036.18,482.89,376.50,553.29,0,0.00,0.00,3141.52,58.41,0
W-0142,2026-06-15,662.03,1434.09,1376.84,-772.06,1,79.05,1.99,2573.43,13.08,0
W-0142,2026-06-22,755.21,688.71,673.33,66.50,0,0.00,0.00,2104.72,21.88,0
W-0142,2026-06-29,669.76,200.21,134.67,469.55,1,158.56,4.76,10845.28,563.73,0
W-0143,2026-03-30,274.15,1265.26,1171.14,-991.11,0,0.00,0.00,2494.14,14.91,0
W-0143,2026-04-06,454.18,450.28,369.46,3.90,0,0.00,0.00,938.14,17.77,0
W-0143,2026-04-13,749.76,1225.55,1146.92,-475.79,1,51.36,0.00,1614.31,9.85,0
W-0143,2026-04-20,209.31,207.67,68.20,1.64,0,0.00,0.00,1406.64,144.38,0
W-0143,2026-04-27,717.70,1499.54,1325.32,-781.84,1,27.47,1.99,1079.10,5.7,0
W-0143,2026-05-04,599.12,265.37,151.13,333.75,0,0.00,0.00,849.54,39.35,0
W-0143,2026-05-11,860.39,1298.43,1282.54,-438.04,0,0.00,0.00,311.30,1.7,0
W-0143,2026-05-18,768.86,448.70,381.65,320.16,0,0.00,0.00,97.35,1.79,0
W-0143,2026-05-25,535.57,289.69,260.00,245.88,0,0.00,0.00,5451.60,146.77,0
W-0143,2026-06-01,471.02,948.69,912.00,-477.67,1,78.77,0.00,5779.11,44.36,0
W-0143,2026-06-08,630.89,225.19,177.00,405.70,0,0.00,0.00,6149.80,243.21,0
W-0143,2026-06-15,787.60,624.00,624.00,163.60,1,99.91,3.00,7113.28,79.8,0
W-0143,2026-06-22,983.08,260.00,260.00,723.08,1,62.01,4.34,8465.66,227.92,0
W-0143,2026-06-29,427.21,0.00,0.00,427.21,0,0.00,0.00,8230.89,,0
W-0144,2026-03-30,540.81,156.35,85.50,384.46,0,0.00,0.00,6249.49,511.65,0
W-0144,2026-04-06,520.21,1018.20,978.07,-497.99,1,57.93,1.99,5622.08,40.24,0
W-0144,2026-04-13,723.25,950.86,900.17,-227.61,0,0.00,0.00,1528.23,11.88,0
W-0144,2026-04-20,741.72,302.26,181.69,439.46,1,65.23,1.99,4986.11,192.1,0
W-0144,2026-04-27,478.22,273.17,201.51,205.05,1,59.67,4.18,4712.94,163.72,0
W-0144,2026-05-04,868.14,1215.30,1112.09,-347.16,0,0.00,0.00,3923.14,24.69,0
W-0144,2026-05-11,758.65,920.57,894.48,-161.92,0,0.00,0.00,4669.65,36.54,0
W-0144,2026-05-18,544.31,731.11,491.64,-186.80,0,0.00,0.00,5038.55,71.74,0
W-0144,2026-05-25,835.50,383.35,294.39,452.15,1,41.27,1.99,2497.61,59.39,0
W-0144,2026-06-01,343.19,263.03,178.70,80.16,0,0.00,0.00,6392.65,250.41,0
W-0144,2026-06-08,921.72,839.13,786.96,82.59,1,86.90,6.08,7728.50,68.74,0
W-0144,2026-06-15,1006.43,905.71,839.84,100.72,1,36.18,1.99,1524.74,12.71,0
W-0144,2026-06-22,726.05,368.68,340.56,357.37,0,0.00,0.00,9046.85,185.95,0
W-0144,2026-06-29,436.93,162.45,119.32,274.48,0,0.00,0.00,9483.78,556.37,0
W-0145,2026-03-30,184.80,1331.45,1203.87,-1146.65,0,0.00,0.00,4325.55,25.15,0
W-0145,2026-04-06,373.47,343.34,286.95,30.13,0,0.00,0.00,3982.21,97.14,0
W-0145,2026-04-13,232.40,373.64,247.00,-141.24,0,0.00,0.00,3648.22,103.39,0
W-0145,2026-04-20,438.56,404.70,115.35,33.86,0,0.00,0.00,3203.87,194.43,0
W-0145,2026-04-27,1068.45,1373.17,1331.29,-304.72,0,0.00,0.00,4843.00,25.46,0
W-0145,2026-05-04,642.50,423.18,314.41,219.32,0,0.00,0.00,2465.52,54.89,0
W-0145,2026-05-11,751.81,386.42,231.57,365.39,0,0.00,0.00,4122.78,124.63,0
W-0145,2026-05-18,650.72,230.42,107.27,420.30,0,0.00,0.00,1848.68,120.64,0
W-0145,2026-05-25,614.73,343.57,210.39,271.16,0,0.00,0.00,1505.11,50.08,0
W-0145,2026-06-01,753.63,1605.40,1423.73,-851.77,0,0.00,0.00,957.71,4.71,0
W-0145,2026-06-08,294.67,516.72,475.52,-222.05,0,0.00,0.00,440.99,6.49,0
W-0145,2026-06-15,743.31,476.76,396.50,266.55,0,0.00,0.00,7057.63,124.6,0
W-0145,2026-06-22,289.13,0.00,0.00,289.13,0,0.00,0.00,7346.76,,0
W-0145,2026-06-29,426.24,0.00,0.00,426.24,0,0.00,0.00,7773.00,,0
W-0146,2026-03-30,635.17,1168.42,1081.71,-533.25,0,0.00,0.00,939.00,6.08,0
W-0146,2026-04-06,662.76,884.03,560.70,-221.27,0,0.00,0.00,5688.82,71.02,0
W-0146,2026-04-13,563.00,579.45,501.80,-16.45,0,0.00,0.00,2164.76,30.2,0
W-0146,2026-04-20,659.77,586.39,329.27,73.38,0,0.00,0.00,2824.53,60.05,0
W-0146,2026-04-27,532.38,1396.59,1279.80,-864.21,0,0.00,0.00,3356.91,18.36,0
W-0146,2026-05-04,1339.17,752.69,536.06,586.48,1,97.10,0.00,4696.08,61.32,0
W-0146,2026-05-11,806.43,348.30,199.56,458.13,0,0.00,0.00,3119.10,109.41,0
W-0146,2026-05-18,142.33,185.19,82.34,-42.86,0,0.00,0.00,2915.46,247.85,0
W-0146,2026-05-25,650.02,370.24,264.83,279.78,0,0.00,0.00,6294.86,166.39,0
W-0146,2026-06-01,590.22,1434.27,1229.04,-844.05,0,0.00,0.00,2209.37,12.58,0
W-0146,2026-06-08,1026.65,559.17,458.57,467.48,0,0.00,0.00,7911.73,120.77,0
W-0146,2026-06-15,862.46,806.95,595.23,55.51,1,72.11,1.99,8774.19,103.19,0
W-0146,2026-06-22,918.21,429.38,373.49,488.83,1,147.81,1.99,9692.40,181.66,0
W-0146,2026-06-29,267.12,170.49,140.56,96.63,0,0.00,0.00,9959.52,495.99,0
W-0147,2026-03-30,499.07,1958.25,1861.00,-1459.18,0,0.00,0.00,7897.56,29.71,0
W-0147,2026-04-06,807.17,466.66,321.32,340.51,0,0.00,0.00,7553.90,164.56,0
W-0147,2026-04-13,556.56,694.10,411.81,-137.54,0,0.00,0.00,6927.79,117.76,0
W-0147,2026-04-20,712.63,212.42,74.58,500.21,0,0.00,0.00,6715.37,630.3,0
W-0147,2026-04-27,252.72,2297.92,2152.98,-2045.20,0,0.00,0.00,6217.45,20.21,0
W-0147,2026-05-04,1037.09,682.98,605.25,354.11,0,0.00,0.00,5674.30,65.63,0
W-0147,2026-05-11,1457.14,302.91,212.71,1154.23,1,53.08,0.00,5422.55,178.45,0
W-0147,2026-05-18,1132.54,344.92,219.07,787.62,0,0.00,0.00,5077.63,162.25,0
W-0147,2026-05-25,819.25,402.48,72.56,416.77,0,0.00,0.00,4675.15,451.02,0
W-0147,2026-06-01,1623.42,2141.62,2117.86,-518.20,0,0.00,0.00,4333.53,14.32,0
W-0147,2026-06-08,936.59,978.43,771.81,-41.84,0,0.00,0.00,3575.99,32.43,0
W-0147,2026-06-15,1124.84,521.38,343.14,603.46,2,127.93,7.07,3024.71,61.7,0
W-0147,2026-06-22,1590.60,173.28,79.51,1417.32,1,79.45,0.00,2851.43,251.04,0
W-0147,2026-06-29,1058.59,115.43,115.43,943.16,0,0.00,0.00,14028.78,850.74,0
W-0148,2026-03-30,183.51,1793.93,1786.55,-1610.42,0,0.00,0.00,4308.19,16.88,0
W-0148,2026-04-06,914.40,465.09,364.35,449.31,0,0.00,0.00,4029.14,77.41,0
W-0148,2026-04-13,660.20,325.28,235.86,334.92,1,84.03,5.88,3766.82,111.79,0
W-0148,2026-04-20,764.05,513.72,375.87,250.33,0,0.00,0.00,3253.10,60.58,0
W-0148,2026-04-27,960.46,1781.95,1651.76,-821.49,0,0.00,0.00,3736.52,15.84,0
W-0148,2026-05-04,296.81,621.04,446.75,-324.23,0,0.00,0.00,5424.12,84.99,0
W-0148,2026-05-11,761.20,461.08,435.06,300.12,0,0.00,0.00,2207.03,35.51,0
W-0148,2026-05-18,563.86,522.84,405.22,41.02,0,0.00,0.00,1751.37,30.25,0
W-0148,2026-05-25,1201.96,391.78,279.25,810.18,0,0.00,0.00,1399.41,35.08,0
W-0148,2026-06-01,1058.68,1894.21,1755.51,-835.53,0,0.00,0.00,973.56,3.88,0
W-0148,2026-06-08,157.74,931.01,748.18,-773.27,0,0.00,0.00,285.19,2.67,0
W-0148,2026-06-15,1284.12,258.50,163.47,1025.62,0,0.00,0.00,9060.89,388.0,0
W-0148,2026-06-22,212.45,163.21,163.21,49.24,0,0.00,0.00,4533.12,194.42,0
W-0148,2026-06-29,820.78,0.00,0.00,820.78,0,0.00,0.00,9891.03,,0
W-0149,2026-03-30,0.00,880.67,761.34,-880.67,0,0.00,0.00,10790.64,99.21,0
W-0149,2026-04-06,756.20,267.08,181.53,489.12,2,204.75,6.78,10523.56,405.8,0
W-0149,2026-04-13,1367.03,665.07,600.59,701.96,0,0.00,0.00,10245.49,119.41,0
W-0149,2026-04-20,1510.14,433.49,308.07,1076.65,0,0.00,0.00,9812.00,222.95,0
W-0149,2026-04-27,537.76,1363.15,1197.65,-825.39,0,0.00,0.00,9182.67,53.67,0
W-0149,2026-05-04,1569.53,466.22,371.46,1103.31,1,78.65,2.36,8738.28,164.67,0
W-0149,2026-05-11,702.41,1159.02,1019.03,-456.61,1,44.26,1.99,7902.61,54.29,0
W-0149,2026-05-18,1381.27,502.18,421.01,879.09,0,0.00,0.00,7400.43,123.04,0
W-0149,2026-05-25,839.65,445.98,318.31,393.67,0,0.00,0.00,7019.41,154.36,0
W-0149,2026-06-01,796.04,972.54,753.39,-176.50,1,56.99,2.85,6673.91,62.01,0
W-0149,2026-06-08,2079.36,282.04,147.72,1797.32,0,0.00,0.00,6471.69,306.67,0
W-0149,2026-06-15,817.31,597.83,493.50,219.48,1,75.71,3.79,12941.61,183.57,0
W-0149,2026-06-22,1054.67,514.56,448.31,540.11,0,0.00,0.00,5666.48,88.48,0
W-0149,2026-06-29,491.89,93.60,34.51,398.29,1,68.45,2.05,14216.31,2883.63,0
W-0150,2026-03-30,559.86,1728.04,1728.04,-1168.18,0,0.00,0.00,3443.06,13.95,0
W-0150,2026-04-06,636.05,822.27,757.68,-186.22,1,104.85,1.99,1469.98,13.58,0
W-0150,2026-04-13,360.35,506.59,314.66,-146.24,0,0.00,0.00,1830.33,40.72,0
W-0150,2026-04-20,729.99,480.58,254.24,249.41,0,0.00,0.00,2560.32,70.49,0
W-0150,2026-04-27,537.02,2267.08,2195.89,-1730.06,0,0.00,0.00,1066.78,3.4,0
W-0150,2026-05-04,692.98,131.11,67.86,561.87,0,0.00,0.00,3790.32,390.98,0
W-0150,2026-05-11,280.59,621.67,571.34,-341.08,1,83.91,5.87,324.38,3.97,0
W-0150,2026-05-18,546.98,289.05,214.55,257.93,0,0.00,0.00,90.33,2.95,0
W-0150,2026-05-25,837.11,127.10,127.10,710.01,0,0.00,0.00,5455.00,300.43,0
W-0150,2026-06-01,624.73,1471.00,1471.00,-846.27,0,0.00,0.00,6079.73,28.93,0
W-0150,2026-06-08,983.75,38.50,5.00,945.25,0,0.00,0.00,-80.27,-112.38,1
W-0150,2026-06-15,902.71,117.20,94.00,785.51,0,0.00,0.00,7966.19,593.23,0
W-0150,2026-06-22,590.52,82.22,55.00,508.30,0,0.00,0.00,8556.71,1089.04,0
W-0151,2026-03-30,199.42,1167.06,1167.06,-967.64,0,0.00,0.00,464.95,2.79,0
W-0151,2026-04-06,706.44,416.88,164.03,289.56,0,0.00,0.00,4027.73,171.88,0
W-0151,2026-04-13,185.98,1378.75,1191.16,-1192.77,0,0.00,0.00,3542.97,20.82,0
W-0151,2026-04-20,501.03,348.11,276.87,152.92,0,0.00,0.00,3282.86,83.0,0
W-0151,2026-04-27,660.03,1118.74,1040.11,-458.71,0,0.00,0.00,2856.13,19.22,0
W-0151,2026-05-04,558.30,457.06,311.84,101.24,1,101.11,5.06,2366.06,53.11,0
W-0151,2026-05-11,945.84,1108.72,926.62,-162.88,0,0.00,0.00,1913.34,14.45,0
W-0151,2026-05-18,634.18,768.46,655.26,-134.28,0,0.00,0.00,4348.99,46.46,0
W-0151,2026-05-25,1350.01,737.89,363.51,612.12,2,97.94,1.99,5459.65,105.13,0
W-0151,2026-06-01,613.28,1356.89,1266.22,-743.61,1,106.09,5.30,35.09,0.19,0
W-0151,2026-06-08,784.95,38.70,25.39,746.25,1,114.35,3.43,7404.99,2041.55,0
W-0151,2026-06-15,911.85,986.99,972.00,-75.14,0,0.00,0.00,-8.61,-0.06,1
W-0151,2026-06-22,659.14,54.97,0.00,604.17,0,0.00,0.00,9419.56,,0
W-0151,2026-06-29,899.66,5.00,5.00,894.66,0,0.00,0.00,9875.64,13825.9,0
W-0152,2026-03-30,527.85,1254.08,1174.76,-726.23,0,0.00,0.00,7242.91,43.16,0
W-0152,2026-04-06,964.22,366.24,317.19,597.98,0,0.00,0.00,6793.32,149.92,0
W-0152,2026-04-13,412.48,1094.47,1032.54,-681.99,0,0.00,0.00,6151.02,41.7,0
W-0152,2026-04-20,609.81,361.22,245.07,248.59,0,0.00,0.00,5574.63,159.23,0
W-0152,2026-04-27,1422.73,1804.10,1767.03,-381.37,1,115.89,5.79,3949.62,15.65,0
W-0152,2026-05-04,771.24,485.97,436.44,285.27,0,0.00,0.00,4219.55,67.68,0
W-0152,2026-05-11,1015.28,800.45,712.81,214.83,0,0.00,0.00,3569.10,35.05,0
W-0152,2026-05-18,487.14,339.32,282.79,147.82,0,0.00,0.00,3361.80,83.22,0
W-0152,2026-05-25,558.41,780.89,646.92,-222.48,0,0.00,0.00,2685.89,29.06,0
W-0152,2026-06-01,796.18,1272.86,1143.38,-476.68,0,0.00,0.00,7933.25,48.57,0
W-0152,2026-06-08,1316.08,296.12,230.51,1019.96,0,0.00,0.00,2051.90,62.31,0
W-0152,2026-06-15,1017.63,555.71,442.64,461.92,0,0.00,0.00,1583.19,25.04,0
W-0152,2026-06-22,481.20,695.06,505.66,-213.86,0,0.00,0.00,1201.06,16.63,0
W-0152,2026-06-29,396.46,26.06,0.00,370.40,0,0.00,0.00,11144.62,,0
W-0153,2026-03-30,78.29,581.90,417.70,-503.61,0,0.00,0.00,4958.89,83.1,0
W-0153,2026-04-06,431.09,480.69,418.95,-49.60,0,0.00,0.00,2069.86,34.58,0
W-0153,2026-04-13,869.42,2002.95,1983.68,-1133.53,0,0.00,0.00,972.39,3.43,0
W-0153,2026-04-20,553.17,810.84,619.46,-257.67,0,0.00,0.00,2555.44,28.88,0
W-0153,2026-04-27,641.17,667.03,391.71,-25.86,0,0.00,0.00,433.05,7.74,0
W-0153,2026-05-04,645.09,433.60,261.28,211.49,0,0.00,0.00,-34.12,-0.91,1
W-0153,2026-05-11,686.57,1689.00,1689.00,-1002.43,0,0.00,0.00,3914.01,16.22,0
W-0153,2026-05-18,615.50,42.31,0.00,573.19,2,163.24,11.43,4911.93,,0
W-0153,2026-05-25,868.73,87.00,87.00,781.73,0,0.00,0.00,-86.43,-6.95,1
W-0153,2026-06-01,657.45,124.00,124.00,533.45,0,0.00,0.00,6259.87,353.38,0
W-0153,2026-06-08,723.89,5.00,5.00,718.89,0,0.00,0.00,-96.43,-135.0,1
W-0153,2026-06-15,269.19,1689.00,1689.00,-1419.81,1,60.58,0.00,7252.95,30.06,0
W-0153,2026-06-22,1118.73,77.00,77.00,1041.73,0,0.00,0.00,5077.89,461.63,0
W-0153,2026-06-29,222.21,0.00,0.00,222.21,0,0.00,0.00,8593.89,,0
W-0154,2026-03-30,230.20,2730.52,2587.97,-2500.32,0,0.00,0.00,4968.68,13.44,0
W-0154,2026-04-06,552.02,325.33,170.16,226.69,0,0.00,0.00,4310.83,177.34,0
W-0154,2026-04-13,1169.75,632.20,550.75,537.55,0,0.00,0.00,2074.10,26.36,0
W-0154,2026-04-20,610.85,304.06,169.32,306.79,0,0.00,0.00,3374.57,139.51,0
W-0154,2026-04-27,883.83,2588.20,2571.80,-1704.37,0,0.00,0.00,3568.78,9.71,0
W-0154,2026-05-04,1180.27,464.94,464.94,715.33,2,184.19,9.49,2899.43,43.65,0
W-0154,2026-05-11,1069.38,226.41,190.18,842.97,2,99.07,4.85,5818.43,214.16,0
W-0154,2026-05-18,1726.17,191.86,121.43,1534.31,2,200.49,4.87,2481.16,143.03,0
W-0154,2026-05-25,576.09,667.84,456.46,-91.75,0,0.00,0.00,1813.32,27.81,0
W-0154,2026-06-01,506.33,2716.28,2573.41,-2209.95,1,122.90,8.60,1588.04,4.32,0
W-0154,2026-06-08,1065.11,695.22,543.15,369.89,0,0.00,0.00,9316.79,120.07,0
W-0154,2026-06-15,1225.33,354.60,284.24,870.73,0,0.00,0.00,625.22,15.4,0
W-0154,2026-06-22,1188.86,116.01,66.66,1072.85,0,0.00,0.00,509.21,53.47,0
W-0154,2026-06-29,416.36,21.29,21.29,395.07,0,0.00,0.00,12335.07,4055.68,0
W-0155,2026-03-30,131.35,1325.11,1282.11,-1193.76,0,0.00,0.00,1035.98,5.66,0
W-0155,2026-04-06,476.30,942.83,768.94,-466.53,0,0.00,0.00,850.92,7.75,0
