earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
E-007938,W-0144,2026-04-20,EMP-034,day,7.7,181.93,17.66,26.62,172.97,0,etransfer
E-007939,W-0144,2026-04-21,EMP-034,evening,6.3,131.33,12.04,16.38,126.99,1,cash
E-007940,W-0144,2026-04-22,EMP-034,evening,7.2,159.56,7.02,27.56,139.02,0,cash
E-007941,W-0144,2026-04-23,EMP-034,day,5.3,132.46,15.08,12.57,134.97,0,cash
E-007942,W-0144,2026-04-24,EMP-034,night,8.3,179.00,14.58,25.81,167.77,0,direct_deposit
E-007943,W-0144,2026-04-27,EMP-039,evening,7.5,203.31,24.86,23.86,204.31,0,cash
E-007944,W-0144,2026-04-28,EMP-034,day,7.1,166.68,16.85,17.91,165.62,0,payroll_card
E-007945,W-0144,2026-04-29,EMP-034,evening,4.7,108.09,13.23,13.03,108.29,0,payroll_card
E-007946,W-0144,2026-04-30,EMP-034,day,5.4,118.40,4.92,18.82,104.50,0,cash
E-007947,W-0144,2026-05-04,EMP-034,night,9.6,210.59,10.89,27.89,193.59,1,etransfer
E-007948,W-0144,2026-05-05,EMP-003,day,7.3,184.88,8.80,22.93,170.75,0,cash
E-007949,W-0144,2026-05-06,EMP-034,night,9.9,233.39,19.70,18.95,234.14,0,direct_deposit
E-007950,W-0144,2026-05-07,EMP-004,evening,9.7,179.73,10.18,24.75,165.16,0,cash
E-007951,W-0144,2026-05-08,EMP-034,split,10.4,223.81,11.41,22.76,212.46,0,cash
E-007952,W-0144,2026-05-11,EMP-034,night,8.0,112.22,4.99,11.36,105.85,1,direct_deposit
E-007953,W-0144,2026-05-13,EMP-024,day,8.6,164.58,15.31,21.88,158.01,0,cash
E-007954,W-0144,2026-05-15,EMP-034,night,4.1,101.47,5.10,11.34,95.23,1,etransfer
E-007955,W-0144,2026-05-17,EMP-034,evening,10.0,188.02,20.78,21.70,187.10,1,cash
E-007956,W-0144,2026-05-18,EMP-022,day,9.4,233.50,9.70,20.77,222.43,1,cash
E-007957,W-0144,2026-05-19,EMP-034,evening,5.5,145.41,16.96,15.90,146.47,0,etransfer
E-007958,W-0144,2026-05-20,EMP-034,day,8.9,177.37,21.97,23.93,175.41,0,payroll_card
E-007959,W-0144,2026-05-22,EMP-034,split,9.5,274.05,25.12,38.61,260.56,0,payroll_card
E-007960,W-0144,2026-05-25,EMP-008,day,10.2,227.51,27.38,21.27,233.62,0,cash
E-007961,W-0144,2026-05-26,EMP-022,night,6.0,169.55,14.03,29.98,153.60,0,payroll_card
E-007962,W-0144,2026-05-28,EMP-016,night,4.7,90.96,11.32,14.41,87.87,1,etransfer
E-007963,W-0144,2026-05-29,EMP-024,split,4.8,110.31,5.79,16.25,99.85,1,etransfer
E-007964,W-0144,2026-05-30,EMP-034,split,8.9,139.20,14.83,15.36,138.67,0,etransfer
E-007965,W-0144,2026-05-31,EMP-034,day,4.4,123.50,7.22,18.46,112.26,0,direct_deposit
E-007966,W-0144,2026-06-02,EMP-040,day,4.3,103.68,4.45,15.87,92.26,0,etransfer
E-007967,W-0144,2026-06-06,EMP-034,day,7.3,173.15,11.87,19.86,165.16,0,cash
E-007968,W-0144,2026-06-07,EMP-034,night,9.9,274.24,30.86,47.33,257.77,0,direct_deposit
E-007969,W-0144,2026-06-08,EMP-034,split,4.3,106.19,10.05,12.29,103.95,1,payroll_card
E-007970,W-0144,2026-06-10,EMP-018,day,5.6,131.27,14.43,20.26,125.44,0,payroll_card
E-007971,W-0144,2026-06-11,EMP-034,night,6.0,133.31,10.99,14.77,129.53,0,cash
E-007972,W-0144,2026-06-12,EMP-034,split,9.5,216.12,22.24,30.77,207.59,0,etransfer
E-007973,W-0144,2026-06-13,EMP-034,evening,4.7,83.26,6.77,13.02,77.01,0,direct_deposit
E-007974,W-0144,2026-06-14,EMP-034,split,9.7,288.19,30.14,48.93,269.40,1,payroll_card
E-007975,W-0144,2026-06-15,EMP-005,night,6.3,160.31,12.18,13.10,159.39,1,cash
E-007976,W-0144,2026-06-16,EMP-021,night,9.6,257.51,17.72,27.81,247.42,0,etransfer
E-007977,W-0144,2026-06-18,EMP-034,evening,10.1,169.96,9.46,16.06,163.36,0,direct_deposit
E-007978,W-0144,2026-06-19,EMP-034,evening,8.4,192.92,17.49,24.92,185.49,0,cash
E-007979,W-0144,2026-06-22,EMP-034,split,4.4,110.94,9.40,19.30,101.04,1,cash
E-007980,W-0144,2026-06-23,EMP-034,night,7.8,168.82,12.96,23.80,157.98,1,etransfer
E-007981,W-0144,2026-06-24,EMP-034,evening,4.9,126.77,12.53,20.65,118.65,0,etransfer
E-007982,W-0144,2026-06-25,EMP-034,split,8.6,213.28,9.92,38.18,185.02,0,etransfer
E-007983,W-0144,2026-06-26,EMP-006,split,9.2,208.03,20.93,27.07,201.89,0,cash
E-007984,W-0144,2026-06-30,EMP-034,evening,9.8,237.25,28.78,30.99,235.04,0,etransfer
E-007985,W-0145,2026-04-01,EMP-040,day,5.4,109.98,10.69,17.59,103.08,0,cash
E-007986,W-0145,2026-04-02,EMP-040,day,5.9,79.86,10.22,8.36,81.72,0,etransfer
E-007987,W-0145,2026-04-03,EMP-040,split,8.9,124.25,14.06,13.36,124.95,0,payroll_card
E-007988,W-0145,2026-04-08,EMP-040,evening,9.7,172.07,14.10,19.99,166.18,0,payroll_card
E-007989,W-0145,2026-04-09,EMP-040,split,7.5,112.67,12.55,15.05,110.17,0,etransfer
E-007990,W-0145,2026-04-10,EMP-040,night,4.5,79.92,15.83,13.41,82.34,1,etransfer
E-007991,W-0145,2026-04-13,EMP-040,split,6.0,111.70,19.85,9.32,122.23,1,etransfer
E-007992,W-0145,2026-04-17,EMP-040,split,9.9,164.94,24.07,21.77,167.24,0,payroll_card
E-007993,W-0145,2026-04-18,EMP-040,split,9.8,168.81,38.58,19.59,187.80,0,payroll_card
E-007994,W-0145,2026-04-20,EMP-040,day,4.0,81.13,10.89,8.50,83.52,0,cash
E-007995,W-0145,2026-04-23,EMP-009,night,9.0,157.64,29.51,14.16,172.99,0,payroll_card
E-007996,W-0145,2026-04-24,EMP-006,day,10.2,209.43,51.43,22.22,238.64,0,cash
E-007997,W-0145,2026-04-26,EMP-040,split,5.4,95.58,11.41,13.38,93.61,0,payroll_card
E-007998,W-0145,2026-04-27,EMP-040,day,9.7,180.19,39.49,17.96,201.72,0,etransfer
E-007999,W-0145,2026-04-28,EMP-040,evening,10.1,191.15,33.22,16.84,207.53,0,cash
E-008000,W-0145,2026-04-29,EMP-040,day,9.8,155.10,17.22,18.36,153.96,0,cash
E-008001,W-0145,2026-05-02,EMP-040,evening,6.8,91.30,7.69,15.40,83.59,0,payroll_card
E-008002,W-0145,2026-05-03,EMP-040,day,5.0,89.07,9.13,14.38,83.82,0,cash
E-008003,W-0145,2026-05-04,EMP-040,evening,5.3,84.40,14.10,8.75,89.75,0,payroll_card
E-008004,W-0145,2026-05-05,EMP-019,day,9.9,185.48,46.37,22.90,208.95,0,etransfer
E-008005,W-0145,2026-05-07,EMP-040,day,9.6,182.11,19.48,25.20,176.39,0,etransfer
E-008006,W-0145,2026-05-08,EMP-040,split,6.5,132.18,27.19,16.07,143.30,0,etransfer
E-008007,W-0145,2026-05-10,EMP-040,evening,7.0,110.57,26.67,16.86,120.38,0,etransfer
E-008008,W-0145,2026-05-11,EMP-040,night,9.1,176.59,25.89,21.98,180.50,1,etransfer
E-008009,W-0145,2026-05-12,EMP-040,night,5.6,84.68,8.31,15.18,77.81,1,payroll_card
E-008010,W-0145,2026-05-13,EMP-040,day,6.9,113.34,25.30,16.43,122.21,0,etransfer
E-008011,W-0145,2026-05-14,EMP-040,night,10.0,173.02,15.86,27.83,161.05,1,payroll_card
E-008012,W-0145,2026-05-15,EMP-040,day,5.2,70.14,11.01,12.38,68.77,0,etransfer
E-008013,W-0145,2026-05-18,EMP-014,day,8.4,155.22,27.20,13.23,169.19,0,payroll_card
E-008014,W-0145,2026-05-19,EMP-008,split,4.4,60.92,15.72,9.30,67.34,0,etransfer
E-008015,W-0145,2026-05-20,EMP-040,day,6.8,120.36,28.16,15.84,132.68,0,payroll_card
E-008016,W-0145,2026-05-23,EMP-040,day,8.7,154.90,17.28,12.88,159.30,1,payroll_card
E-008017,W-0145,2026-05-25,EMP-040,night,6.1,119.98,19.42,20.75,118.65,0,payroll_card
E-008018,W-0145,2026-05-26,EMP-040,evening,9.6,184.73,15.41,22.21,177.93,0,cash
E-008019,W-0145,2026-05-27,EMP-016,night,8.7,151.26,27.34,24.54,154.06,0,etransfer
E-008020,W-0145,2026-05-28,EMP-040,night,9.1,168.85,20.30,25.06,164.09,0,etransfer
E-008021,W-0145,2026-05-31,EMP-040,night,9.7,165.38,26.25,17.75,173.88,0,cash
E-008022,W-0145,2026-06-02,EMP-040,split,7.7,151.34,35.82,15.57,171.59,0,etransfer
E-008023,W-0145,2026-06-04,EMP-035,split,10.2,217.62,54.37,24.16,247.83,1,payroll_card
E-008024,W-0145,2026-06-05,EMP-040,split,8.0,144.26,37.00,20.93,160.33,0,payroll_card
E-008025,W-0145,2026-06-07,EMP-040,day,8.5,150.41,23.99,19.62,154.78,0,cash
E-008026,W-0145,2026-06-08,EMP-040,split,7.7,128.63,32.68,21.42,139.89,0,payroll_card
E-008027,W-0145,2026-06-10,EMP-040,evening,7.6,106.36,27.56,12.16,121.76,0,cash
E-008028,W-0145,2026-06-11,EMP-002,split,9.2,146.27,21.20,18.53,148.94,0,etransfer
E-008029,W-0145,2026-06-12,EMP-040,evening,8.2,149.84,18.53,16.99,151.38,0,etransfer
E-008030,W-0145,2026-06-19,EMP-040,split,7.5,149.87,32.43,14.11,168.19,0,etransfer
E-008031,W-0145,2026-06-20,EMP-040,day,8.3,147.51,24.09,18.56,153.04,0,payroll_card
E-008032,W-0145,2026-06-22,EMP-037,evening,4.5,73.02,5.94,7.07,71.89,0,payroll_card
E-008033,W-0145,2026-06-23,EMP-022,evening,4.9,71.87,9.44,7.22,74.09,0,etransfer
E-008034,W-0145,2026-06-24,EMP-040,split,7.4,135.63,19.12,11.60,143.15,0,cash
E-008035,W-0145,2026-06-25,EMP-040,evening,10.3,162.31,33.39,26.39,169.31,0,cash
E-008036,W-0145,2026-06-26,EMP-040,split,8.2,144.90,14.28,13.90,145.28,0,payroll_card
E-008037,W-0145,2026-06-29,EMP-040,split,5.8,110.42,11.76,10.53,111.65,0,etransfer
E-008038,W-0146,2026-04-01,EMP-007,day,7.3,212.38,16.35,21.24,207.49,1,payroll_card
E-008039,W-0146,2026-04-03,EMP-035,day,8.5,267.12,11.99,34.99,244.12,1,etransfer
E-008040,W-0146,2026-04-05,EMP-007,day,6.5,206.61,8.45,31.50,183.56,1,direct_deposit
E-008041,W-0146,2026-04-08,EMP-007,evening,9.0,348.67,37.95,45.87,340.75,1,etransfer
E-008042,W-0146,2026-04-09,EMP-007,night,8.5,181.03,15.49,16.58,179.94,1,cash
E-008043,W-0146,2026-04-10,EMP-007,evening,5.6,154.05,15.32,27.30,142.07,1,etransfer
E-008044,W-0146,2026-04-14,EMP-007,day,10.4,271.01,27.80,25.69,273.12,1,etransfer
E-008045,W-0146,2026-04-18,EMP-007,split,4.0,99.44,4.18,15.75,87.87,1,etransfer
E-008046,W-0146,2026-04-19,EMP-007,evening,7.4,218.38,20.90,37.27,202.01,1,etransfer
E-008047,W-0146,2026-04-20,EMP-007,night,5.4,171.68,16.11,17.28,170.51,1,direct_deposit
E-008048,W-0146,2026-04-25,EMP-007,day,10.0,256.59,16.24,21.24,251.59,1,etransfer
E-008049,W-0146,2026-04-26,EMP-007,night,9.1,231.55,26.73,20.61,237.67,1,etransfer
E-008050,W-0146,2026-04-29,EMP-007,split,4.7,155.97,8.83,26.50,138.30,1,payroll_card
E-008051,W-0146,2026-05-01,EMP-007,evening,6.5,148.66,10.07,15.79,142.94,1,cash
E-008052,W-0146,2026-05-03,EMP-007,split,8.4,269.38,29.41,47.65,251.14,1,etransfer
E-008053,W-0146,2026-05-04,EMP-007,evening,10.0,291.35,20.53,42.50,269.38,1,payroll_card
E-008054,W-0146,2026-05-05,EMP-007,split,9.1,349.51,32.93,28.20,354.24,1,direct_deposit
E-008055,W-0146,2026-05-06,EMP-007,evening,4.5,113.96,11.26,18.72,106.50,1,etransfer
E-008056,W-0146,2026-05-07,EMP-007,evening,5.3,184.47,10.10,28.58,165.99,1,payroll_card
E-008057,W-0146,2026-05-09,EMP-007,split,8.5,228.57,15.88,34.87,209.58,1,cash
E-008058,W-0146,2026-05-10,EMP-022,day,8.0,233.14,23.78,23.44,233.48,1,direct_deposit
E-008059,W-0146,2026-05-11,EMP-001,day,7.6,193.44,22.90,24.94,191.40,1,etransfer
E-008060,W-0146,2026-05-12,EMP-007,evening,8.8,271.96,21.14,34.11,258.99,1,etransfer
E-008061,W-0146,2026-05-14,EMP-007,evening,5.8,183.21,9.34,29.35,163.20,1,cash
E-008062,W-0146,2026-05-16,EMP-007,split,6.6,190.87,21.79,19.82,192.84,1,direct_deposit
E-008063,W-0146,2026-05-18,EMP-007,day,7.7,149.56,13.71,20.94,142.33,1,etransfer
E-008064,W-0146,2026-05-28,EMP-007,day,5.9,157.62,10.50,19.19,148.93,1,cash
E-008065,W-0146,2026-05-29,EMP-003,night,4.9,159.13,18.62,19.06,158.69,1,cash
E-008066,W-0146,2026-05-30,EMP-007,split,7.7,232.70,10.12,38.72,204.10,1,direct_deposit
E-008067,W-0146,2026-05-31,EMP-007,split,4.4,138.12,13.68,13.50,138.30,1,etransfer
E-008068,W-0146,2026-06-02,EMP-007,night,7.7,259.18,15.66,43.62,231.22,1,direct_deposit
E-008069,W-0146,2026-06-05,EMP-007,night,8.2,274.34,13.07,36.41,251.00,1,payroll_card
E-008070,W-0146,2026-06-06,EMP-007,evening,4.2,110.03,14.15,16.18,108.00,1,etransfer
E-008071,W-0146,2026-06-08,EMP-007,night,5.9,187.75,14.41,16.13,186.03,1,cash
E-008072,W-0146,2026-06-09,EMP-007,night,7.1,197.56,15.99,32.72,180.83,1,payroll_card
E-008073,W-0146,2026-06-10,EMP-007,split,7.8,253.95,23.07,33.90,243.12,1,etransfer
E-008074,W-0146,2026-06-13,EMP-016,evening,4.3,144.40,18.45,23.60,139.25,1,etransfer
E-008075,W-0146,2026-06-14,EMP-007,split,10.2,299.25,21.47,43.30,277.42,1,direct_deposit
E-008076,W-0146,2026-06-18,EMP-027,day,6.6,211.11,17.74,28.16,200.69,1,direct_deposit
E-008077,W-0146,2026-06-19,EMP-007,evening,5.3,187.35,19.49,29.96,176.88,1,etransfer
E-008078,W-0146,2026-06-20,EMP-015,day,9.7,287.02,30.79,27.50,290.31,1,etransfer
E-008079,W-0146,2026-06-21,EMP-004,split,7.5,215.16,14.52,35.10,194.58,1,etransfer
E-008080,W-0146,2026-06-22,EMP-007,night,8.7,201.35,19.18,20.39,200.14,1,direct_deposit
E-008081,W-0146,2026-06-23,EMP-007,evening,6.4,173.65,21.03,31.11,163.57,1,direct_deposit
E-008082,W-0146,2026-06-24,EMP-007,evening,5.2,142.68,11.59,19.98,134.29,1,direct_deposit
E-008083,W-0146,2026-06-26,EMP-007,day,7.6,225.60,18.17,19.23,224.54,1,direct_deposit
E-008084,W-0146,2026-06-28,EMP-031,evening,6.5,201.11,25.03,30.47,195.67,1,etransfer
E-008085,W-0146,2026-06-30,EMP-007,split,9.2,264.62,33.54,31.04,267.12,1,direct_deposit
E-008086,W-0147,2026-04-01,EMP-018,night,9.0,222.92,0.00,28.56,194.36,1,etransfer
E-008087,W-0147,2026-04-02,EMP-018,day,10.0,360.55,0.00,55.84,304.71,0,etransfer
E-008088,W-0147,2026-04-05,EMP-018,evening,9.0,226.06,0.00,19.61,206.45,0,etransfer
E-008089,W-0147,2026-04-07,EMP-022,night,8.5,242.09,0.00,36.96,205.13,0,direct_deposit
E-008090,W-0147,2026-04-08,EMP-018,day,8.0,227.06,0.00,30.42,196.64,0,direct_deposit
E-008091,W-0147,2026-04-09,EMP-018,night,9.0,218.20,0.00,19.25,198.95,1,etransfer
E-008092,W-0147,2026-04-13,EMP-018,split,8.0,172.12,0.00,19.09,153.03,0,etransfer
E-008093,W-0147,2026-04-14,EMP-018,split,10.0,188.55,0.00,20.32,168.23,1,etransfer
E-008094,W-0147,2026-04-16,EMP-018,evening,8.0,259.05,0.00,23.75,235.30,0,payroll_card
E-008095,W-0147,2026-04-17,EMP-018,split,8.0,225.50,0.00,23.46,202.04,0,cash
E-008096,W-0147,2026-04-20,EMP-008,evening,10.0,343.28,0.00,53.96,289.32,0,cash
E-008097,W-0147,2026-04-22,EMP-018,night,10.0,267.73,0.00,46.46,221.27,1,etransfer
E-008098,W-0147,2026-04-28,EMP-018,split,9.0,298.86,0.00,46.14,252.72,0,cash
E-008099,W-0147,2026-05-02,EMP-025,evening,8.5,208.71,0.00,19.27,189.44,0,payroll_card
E-008100,W-0147,2026-05-03,EMP-018,day,8.0,229.53,0.00,22.99,206.54,0,etransfer
E-008101,W-0147,2026-05-05,EMP-018,night,8.0,234.42,0.00,26.12,208.30,0,payroll_card
E-008102,W-0147,2026-05-06,EMP-018,split,8.5,238.43,0.00,28.07,210.36,0,etransfer
E-008103,W-0147,2026-05-07,EMP-018,night,8.5,253.40,0.00,40.67,212.73,0,etransfer
E-008104,W-0147,2026-05-08,EMP-018,evening,8.0,261.54,0.00,41.46,220.08,1,etransfer
E-008105,W-0147,2026-05-09,EMP-018,night,8.5,220.43,0.00,18.15,202.28,0,cash
E-008106,W-0147,2026-05-11,EMP-036,night,10.0,294.52,0.00,31.37,263.15,0,cash
E-008107,W-0147,2026-05-12,EMP-018,night,8.0,229.86,0.00,26.15,203.71,0,cash
E-008108,W-0147,2026-05-13,EMP-018,split,10.0,401.37,0.00,42.33,359.04,0,payroll_card
E-008109,W-0147,2026-05-15,EMP-018,split,10.0,276.15,0.00,41.43,234.72,0,etransfer
E-008110,W-0147,2026-05-16,EMP-018,split,9.0,242.42,0.00,23.82,218.60,1,direct_deposit
E-008111,W-0147,2026-05-17,EMP-018,day,8.5,219.94,0.00,27.18,192.76,0,payroll_card
E-008112,W-0147,2026-05-18,EMP-018,night,8.5,242.57,0.00,19.85,222.72,0,etransfer
E-008113,W-0147,2026-05-20,EMP-018,night,9.0,280.44,0.00,28.52,251.92,0,cash
E-008114,W-0147,2026-05-22,EMP-018,night,9.0,263.82,0.00,33.40,230.42,0,direct_deposit
E-008115,W-0147,2026-05-23,EMP-018,evening,8.0,250.50,0.00,38.86,211.64,0,payroll_card
E-008116,W-0147,2026-05-25,EMP-018,night,9.0,234.89,0.00,39.77,195.12,0,etransfer
E-008117,W-0147,2026-05-27,EMP-018,day,8.0,193.65,0.00,22.37,171.28,0,cash
E-008118,W-0147,2026-05-28,EMP-018,evening,10.0,275.39,0.00,34.18,241.21,1,etransfer
E-008119,W-0147,2026-05-29,EMP-018,split,9.0,300.47,0.00,24.57,275.90,0,payroll_card
E-008120,W-0147,2026-05-31,EMP-018,night,9.0,233.64,0.00,22.32,211.32,0,payroll_card
E-008121,W-0147,2026-06-01,EMP-005,evening,10.0,245.15,0.00,34.86,210.29,1,direct_deposit
E-008122,W-0147,2026-06-02,EMP-018,split,8.5,251.72,0.00,34.08,217.64,1,payroll_card
E-008123,W-0147,2026-06-03,EMP-018,day,10.0,241.81,0.00,19.70,222.11,1,etransfer
E-008124,W-0147,2026-06-04,EMP-018,split,9.0,329.73,0.00,32.18,297.55,1,cash
E-008125,W-0147,2026-06-05,EMP-018,evening,8.5,227.77,0.00,39.16,188.61,1,direct_deposit
E-008126,W-0147,2026-06-08,EMP-018,night,9.0,307.78,0.00,28.57,279.21,0,etransfer
E-008127,W-0147,2026-06-09,EMP-018,evening,9.0,210.20,0.00,21.66,188.54,1,payroll_card
E-008128,W-0147,2026-06-10,EMP-018,evening,8.5,265.29,0.00,27.77,237.52,0,cash
E-008129,W-0147,2026-06-11,EMP-018,night,10.0,289.76,0.00,23.51,266.25,0,direct_deposit
E-008130,W-0147,2026-06-12,EMP-018,night,9.0,261.19,0.00,29.87,231.32,1,etransfer
E-008131,W-0147,2026-06-15,EMP-018,split,10.0,230.12,0.00,33.98,196.14,0,cash
E-008132,W-0147,2026-06-16,EMP-018,day,10.0,335.62,0.00,60.14,275.48,0,cash
E-008133,W-0147,2026-06-17,EMP-019,split,8.0,233.88,0.00,37.57,196.31,1,payroll_card
E-008134,W-0147,2026-06-18,EMP-034,split,9.0,249.30,0.00,38.21,211.09,0,direct_deposit
E-008135,W-0147,2026-06-19,EMP-036,night,8.5,222.83,0.00,32.17,190.66,0,cash
E-008136,W-0147,2026-06-20,EMP-018,evening,8.0,202.95,0.00,32.64,170.31,0,payroll_card
E-008137,W-0147,2026-06-21,EMP-004,day,9.0,269.97,0.00,42.70,227.27,0,direct_deposit
E-008138,W-0147,2026-06-22,EMP-018,split,10.0,285.42,0.00,49.77,235.65,0,etransfer
E-008139,W-0147,2026-06-23,EMP-028,day,8.5,227.73,0.00,37.88,189.85,0,etransfer
E-008140,W-0147,2026-06-24,EMP-018,day,10.0,224.99,0.00,18.04,206.95,0,cash
E-008141,W-0147,2026-06-25,EMP-018,evening,8.5,191.73,0.00,15.60,176.13,0,payroll_card
E-008142,W-0147,2026-06-26,EMP-018,evening,10.0,383.56,0.00,34.08,349.48,0,payroll_card
E-008143,W-0147,2026-06-27,EMP-018,day,9.0,241.28,0.00,40.76,200.52,0,etransfer
E-008144,W-0147,2026-06-28,EMP-018,split,9.0,259.09,0.00,30.17,228.92,0,cash
E-008145,W-0147,2026-06-29,EMP-018,night,8.5,273.26,0.00,28.27,244.99,1,cash
E-008146,W-0147,2026-06-30,EMP-018,evening,9.0,226.49,0.00,18.46,208.03,0,direct_deposit
E-008147,W-0148,2026-04-02,EMP-021,day,8.5,191.69,0.00,26.23,165.46,0,cash
E-008148,W-0148,2026-04-03,EMP-021,split,8.0,207.83,0.00,24.32,183.51,0,payroll_card
E-008149,W-0148,2026-04-04,EMP-021,day,8.5,214.52,0.00,27.89,186.63,0,cash
E-008150,W-0148,2026-04-07,EMP-021,split,8.5,191.86,0.00,16.83,175.03,0,cash
E-008151,W-0148,2026-04-08,EMP-021,night,10.0,241.59,0.00,24.84,216.75,1,payroll_card
E-008152,W-0148,2026-04-10,EMP-021,day,10.0,201.08,0.00,30.55,170.53,0,cash
E-008153,W-0148,2026-04-13,EMP-021,split,8.0,183.44,0.00,32.19,151.25,0,cash
E-008154,W-0148,2026-04-14,EMP-021,split,8.0,216.66,0.00,26.67,189.99,0,cash
E-008155,W-0148,2026-04-15,EMP-021,split,9.0,221.73,0.00,37.24,184.49,0,payroll_card
E-008156,W-0148,2026-04-17,EMP-021,evening,8.0,155.43,0.00,20.96,134.47,0,etransfer
E-008157,W-0148,2026-04-19,EMP-021,evening,10.0,220.82,0.00,20.74,200.08,0,payroll_card
E-008158,W-0148,2026-04-20,EMP-021,night,9.0,214.78,0.00,23.55,191.23,0,payroll_card
E-008159,W-0148,2026-04-21,EMP-021,day,8.5,242.79,0.00,22.22,220.57,0,payroll_card
E-008160,W-0148,2026-04-23,EMP-040,night,8.0,170.83,0.00,18.66,152.17,1,payroll_card
E-008161,W-0148,2026-04-28,EMP-021,split,10.0,236.82,0.00,27.98,208.84,0,cash
E-008162,W-0148,2026-04-29,EMP-021,night,8.5,207.12,0.00,17.81,189.31,1,payroll_card
E-008163,W-0148,2026-04-30,EMP-021,evening,8.5,183.00,0.00,19.76,163.24,1,etransfer
E-008164,W-0148,2026-05-01,EMP-021,split,8.5,225.03,0.00,31.18,193.85,0,cash
E-008165,W-0148,2026-05-03,EMP-021,day,10.0,236.33,0.00,31.11,205.22,1,etransfer
E-008166,W-0148,2026-05-06,EMP-021,night,9.0,232.24,0.00,19.28,212.96,0,payroll_card
E-008167,W-0148,2026-05-07,EMP-025,split,10.0,164.03,0.00,14.62,149.41,0,cash
E-008168,W-0148,2026-05-08,EMP-021,night,8.5,169.48,0.00,22.08,147.40,0,payroll_card
E-008169,W-0148,2026-05-10,EMP-021,day,8.0,172.97,0.00,24.69,148.28,0,payroll_card
E-008170,W-0148,2026-05-11,EMP-021,evening,8.0,226.05,0.00,35.24,190.81,0,payroll_card
E-008171,W-0148,2026-05-14,EMP-021,night,9.0,237.90,0.00,28.75,209.15,1,cash
E-008172,W-0148,2026-05-15,EMP-021,evening,8.5,226.61,0.00,29.78,196.83,0,cash
E-008173,W-0148,2026-05-18,EMP-021,evening,8.0,191.55,0.00,30.79,160.76,0,cash
E-008174,W-0148,2026-05-19,EMP-021,evening,8.0,240.09,0.00,33.82,206.27,0,cash
E-008175,W-0148,2026-05-21,EMP-021,day,9.0,219.86,0.00,33.56,186.30,0,cash
E-008176,W-0148,2026-05-22,EMP-021,split,8.5,163.85,0.00,18.94,144.91,0,cash
E-008177,W-0148,2026-05-25,EMP-021,evening,8.0,268.73,0.00,31.79,236.94,1,etransfer
E-008178,W-0148,2026-05-26,EMP-021,split,10.0,240.77,0.00,34.52,206.25,0,cash
E-008179,W-0148,2026-05-27,EMP-021,split,9.0,240.90,0.00,43.28,197.62,0,cash
E-008180,W-0148,2026-05-28,EMP-021,split,10.0,244.50,0.00,38.10,206.40,0,payroll_card
E-008181,W-0148,2026-05-29,EMP-021,evening,10.0,267.86,0.00,37.92,229.94,0,cash
E-008182,W-0148,2026-06-01,EMP-021,day,10.0,288.83,0.00,31.67,257.16,0,etransfer
E-008183,W-0148,2026-06-03,EMP-021,split,10.0,260.56,0.00,29.60,230.96,0,cash
E-008184,W-0148,2026-06-04,EMP-021,evening,8.5,223.94,0.00,32.72,191.22,0,etransfer
E-008185,W-0148,2026-06-05,EMP-002,day,10.0,198.53,0.00,25.59,172.94,0,cash
E-008186,W-0148,2026-06-09,EMP-021,evening,8.0,190.60,0.00,32.86,157.74,0,cash
E-008187,W-0148,2026-06-10,EMP-021,split,9.0,192.22,0.00,22.08,170.14,0,etransfer
E-008188,W-0148,2026-06-12,EMP-021,night,9.0,246.72,0.00,33.84,212.88,0,cash
E-008189,W-0148,2026-06-13,EMP-021,evening,8.0,265.95,0.00,28.01,237.94,0,etransfer
E-008190,W-0148,2026-06-14,EMP-020,day,8.0,170.78,0.00,21.76,149.02,0,payroll_card
E-008191,W-0148,2026-06-15,EMP-021,evening,10.0,178.17,0.00,30.91,147.26,0,payroll_card
E-008192,W-0148,2026-06-16,EMP-021,split,8.0,213.38,0.00,33.39,179.99,0,cash
E-008193,W-0148,2026-06-18,EMP-021,day,9.0,217.82,0.00,30.93,186.89,0,payroll_card
E-008194,W-0148,2026-06-22,EMP-021,day,8.0,237.07,0.00,24.62,212.45,0,cash
E-008195,W-0148,2026-06-26,EMP-007,split,10.0,228.36,0.00,38.95,189.41,0,cash
E-008196,W-0148,2026-06-28,EMP-006,evening,9.0,293.27,0.00,42.32,250.95,0,cash
E-008197,W-0148,2026-06-29,EMP-010,day,8.0,199.49,0.00,22.16,177.33,0,etransfer
E-008198,W-0148,2026-06-30,EMP-021,evening,10.0,233.68,0.00,30.59,203.09,0,payroll_card
E-008199,W-0149,2026-04-01,EMP-006,split,8.0,374.71,0.00,53.09,321.62,0,cash
E-008200,W-0149,2026-04-07,EMP-006,night,8.5,277.53,0.00,34.83,242.70,1,etransfer
E-008201,W-0149,2026-04-08,EMP-006,evening,8.5,217.24,0.00,25.36,191.88,1,cash
E-008202,W-0149,2026-04-12,EMP-006,night,8.5,287.43,0.00,24.62,262.81,0,cash
E-008203,W-0149,2026-04-13,EMP-014,split,9.0,348.28,0.00,39.02,309.26,1,payroll_card
E-008204,W-0149,2026-04-14,EMP-006,evening,10.0,328.40,0.00,57.70,270.70,0,etransfer
