txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-0012743,W-0089,2026-04-01T07:17:00,debit,82.00,phone,mobile_phone,debit,1,3876.21,obligation_id=O-00334
T-0012740,W-0089,2026-04-01T10:52:00,debit,2056.00,housing,rent,debit,1,8070.21,obligation_id=O-00333
T-0012751,W-0089,2026-04-01T15:09:00,debit,67.78,cash_withdrawal,atm,cash,0,2911.70,
T-0012749,W-0089,2026-04-01T20:02:00,debit,301.30,remittance,money_transfer,cash,1,2987.91,
T-0012750,W-0089,2026-04-01T21:12:00,debit,8.43,misc,general,cash,0,2979.48,
T-0012687,W-0089,2026-04-01T22:20:00,credit,166.31,income,employer_payroll,etransfer,0,460.93,linked_earnings_id=E-004842
T-0012752,W-0089,2026-04-02T20:03:00,debit,62.62,groceries,grocery,cash,1,2849.08,
T-0012753,W-0089,2026-04-03T20:04:00,debit,87.20,groceries,grocery,prepaid,1,2761.88,
T-0012688,W-0089,2026-04-03T20:54:00,credit,186.48,income,employer_payroll,etransfer,0,647.41,linked_earnings_id=E-004843
T-0012754,W-0089,2026-04-04T08:00:00,debit,57.24,groceries,grocery,cash,1,2704.64,
T-0012755,W-0089,2026-04-04T12:38:00,debit,61.20,groceries,grocery,etransfer,1,2643.44,
T-0012689,W-0089,2026-04-04T21:18:00,credit,92.47,income,employer_payroll,direct_deposit,0,739.88,linked_earnings_id=E-004844
T-0012746,W-0089,2026-04-05T07:58:00,debit,141.00,utilities,utilities,debit,1,3571.21,obligation_id=O-00335
T-0012756,W-0089,2026-04-06T09:42:00,debit,44.25,debt_payment,loan_credit,etransfer,1,2599.19,
T-0012690,W-0089,2026-04-06T22:43:00,credit,164.65,income,employer_payroll,direct_deposit,0,904.53,linked_earnings_id=E-004845
T-0012757,W-0089,2026-04-07T12:38:00,debit,73.71,cash_withdrawal,atm,cash,0,2525.48,
T-0012758,W-0089,2026-04-08T08:21:00,debit,33.63,entertainment,streaming_leisure,debit,0,2491.85,
T-0012691,W-0089,2026-04-08T21:38:00,credit,190.54,income,employer_payroll,cash,0,1095.07,linked_earnings_id=E-004846
T-0012759,W-0089,2026-04-09T17:50:00,debit,45.36,groceries,grocery,cash,1,2446.49,
T-0012692,W-0089,2026-04-09T22:42:00,credit,241.24,income,employer_payroll,etransfer,0,1336.31,linked_earnings_id=E-004847
T-0012760,W-0089,2026-04-10T08:10:00,debit,217.96,remittance,money_transfer,prepaid,1,2228.53,
T-0012761,W-0089,2026-04-10T11:38:00,debit,30.58,cash_withdrawal,atm,cash,0,2197.95,
T-0012762,W-0089,2026-04-10T20:46:00,debit,20.48,food_out,restaurant_cafe,cash,0,2177.47,
T-0012764,W-0089,2026-04-11T10:07:00,debit,26.88,groceries,grocery,etransfer,1,2100.56,
T-0012763,W-0089,2026-04-11T18:57:00,debit,50.03,childcare,childcare,debit,1,2127.44,
T-0012766,W-0089,2026-04-13T17:23:00,debit,22.54,cash_withdrawal,atm,cash,0,2056.95,
T-0012765,W-0089,2026-04-13T17:33:00,debit,21.07,groceries,grocery,etransfer,1,2079.49,
T-0012693,W-0089,2026-04-13T22:25:00,credit,144.01,income,employer_payroll,payroll_card,0,1480.32,linked_earnings_id=E-004848
T-0012767,W-0089,2026-04-16T12:43:00,debit,59.86,clothing,retail,prepaid,0,1997.09,
T-0012694,W-0089,2026-04-16T19:34:00,credit,250.82,income,employer_payroll,cash,0,1731.14,linked_earnings_id=E-004849
T-0012695,W-0089,2026-04-17T16:07:00,credit,176.50,income,employer_payroll,payroll_card,0,1907.64,linked_earnings_id=E-004850
T-0012768,W-0089,2026-04-17T17:56:00,debit,40.59,transit,transit_fuel,prepaid,1,1956.50,
T-0012769,W-0089,2026-04-17T21:29:00,debit,29.29,food_out,restaurant_cafe,debit,0,1927.21,
T-0012771,W-0089,2026-04-19T10:12:00,debit,163.37,remittance,money_transfer,cash,1,1753.95,
T-0012696,W-0089,2026-04-19T17:10:00,credit,205.43,income,employer_payroll,direct_deposit,0,2113.07,linked_earnings_id=E-004851
T-0012770,W-0089,2026-04-19T18:26:00,debit,9.89,misc,general,cash,0,1917.32,
T-0012772,W-0089,2026-04-20T12:29:00,debit,15.68,transit,transit_fuel,cash,1,1738.27,
T-0012773,W-0089,2026-04-20T13:24:00,debit,37.54,food_out,restaurant_cafe,debit,0,1700.73,
T-0012697,W-0089,2026-04-20T16:02:00,credit,193.06,income,employer_payroll,direct_deposit,0,2306.13,linked_earnings_id=E-004852
T-0012776,W-0089,2026-04-21T08:29:00,debit,16.44,clothing,retail,cash,0,1598.26,
T-0012698,W-0089,2026-04-21T16:42:00,credit,236.28,income,employer_payroll,direct_deposit,0,2542.41,linked_earnings_id=E-004853
T-0012775,W-0089,2026-04-21T18:26:00,debit,33.77,childcare,childcare,cash,1,1614.70,
T-0012774,W-0089,2026-04-21T19:52:00,debit,52.26,groceries,grocery,debit,1,1648.47,
T-0012778,W-0089,2026-04-22T08:41:00,debit,58.49,entertainment,streaming_leisure,cash,0,1487.76,
T-0012777,W-0089,2026-04-22T16:28:00,debit,52.01,transit,transit_fuel,etransfer,1,1546.25,
T-0012699,W-0089,2026-04-23T21:32:00,credit,198.15,income,employer_payroll,cash,0,2740.56,linked_earnings_id=E-004854
T-0012781,W-0089,2026-04-24T14:30:00,debit,48.01,transit,transit_fuel,debit,1,1390.38,
T-0012780,W-0089,2026-04-24T16:31:00,debit,34.01,transit,transit_fuel,cash,1,1438.39,
T-0012779,W-0089,2026-04-24T20:37:00,debit,15.36,transit,transit_fuel,cash,1,1472.40,
T-0012700,W-0089,2026-04-26T18:18:00,credit,174.90,income,employer_payroll,payroll_card,0,2915.46,linked_earnings_id=E-004855
T-0012783,W-0089,2026-04-27T12:06:00,debit,64.16,transit,transit_fuel,cash,1,1313.30,
T-0012701,W-0089,2026-04-27T17:49:00,credit,221.07,income,employer_payroll,payroll_card,0,3136.53,linked_earnings_id=E-004856
T-0012782,W-0089,2026-04-27T20:19:00,debit,12.92,transit,transit_fuel,prepaid,1,1377.46,
T-0012784,W-0089,2026-04-28T17:53:00,debit,57.56,clothing,retail,debit,0,1255.74,
T-0012785,W-0089,2026-04-29T08:24:00,debit,9.56,food_out,restaurant_cafe,prepaid,0,1246.18,
T-0012702,W-0089,2026-04-30T21:43:00,credit,230.63,income,employer_payroll,etransfer,0,3367.16,linked_earnings_id=E-004857
T-0012741,W-0089,2026-05-01T07:19:00,debit,2056.00,housing,rent,debit,1,6014.21,obligation_id=O-00333
T-0012786,W-0089,2026-05-01T08:23:00,debit,47.34,transit,transit_fuel,debit,1,1198.84,
T-0012744,W-0089,2026-05-01T09:17:00,debit,82.00,phone,mobile_phone,debit,1,3794.21,obligation_id=O-00334
T-0012703,W-0089,2026-05-01T21:02:00,credit,153.30,income,employer_payroll,cash,0,3520.46,linked_earnings_id=E-004858
T-0012787,W-0089,2026-05-03T10:32:00,debit,35.43,food_out,restaurant_cafe,cash,0,1163.41,
T-0012788,W-0089,2026-05-03T10:33:00,debit,80.63,groceries,grocery,prepaid,1,1082.78,
T-0012704,W-0089,2026-05-03T19:47:00,credit,121.99,income,employer_payroll,direct_deposit,0,3642.45,linked_earnings_id=E-004859
T-0012747,W-0089,2026-05-05T08:57:00,debit,141.00,utilities,utilities,prepaid,1,3430.21,obligation_id=O-00335
T-0012705,W-0089,2026-05-05T22:09:00,credit,153.20,income,employer_payroll,etransfer,0,3795.65,linked_earnings_id=E-004860
T-0012790,W-0089,2026-05-06T07:50:00,debit,26.01,misc,general,debit,0,1017.09,
T-0012791,W-0089,2026-05-06T16:54:00,debit,16.07,food_out,restaurant_cafe,cash,0,1001.02,
T-0012789,W-0089,2026-05-06T21:53:00,debit,39.68,transit,transit_fuel,cash,1,1043.10,
T-0012794,W-0089,2026-05-07T10:45:00,debit,37.20,groceries,grocery,etransfer,1,860.31,
T-0012793,W-0089,2026-05-07T11:00:00,debit,70.36,childcare,childcare,etransfer,1,897.51,
T-0012706,W-0089,2026-05-07T16:05:00,credit,269.65,income,employer_payroll,direct_deposit,0,4065.30,linked_earnings_id=E-004861
T-0012792,W-0089,2026-05-07T21:13:00,debit,33.15,transit,transit_fuel,debit,1,967.87,
T-0012795,W-0089,2026-05-08T07:22:00,debit,49.91,entertainment,streaming_leisure,etransfer,0,810.40,
T-0012796,W-0089,2026-05-09T12:15:00,debit,81.28,clothing,retail,cash,0,729.12,
T-0012797,W-0089,2026-05-09T13:14:00,debit,65.58,groceries,grocery,cash,1,663.54,
T-0012799,W-0089,2026-05-10T12:35:00,debit,16.10,entertainment,streaming_leisure,debit,0,579.94,
T-0012800,W-0089,2026-05-10T14:06:00,debit,21.05,healthcare,pharmacy_clinic,debit,1,558.89,
T-0012798,W-0089,2026-05-10T15:54:00,debit,67.50,transit,transit_fuel,cash,1,596.04,
T-0012707,W-0089,2026-05-10T18:10:00,credit,204.16,income,employer_payroll,payroll_card,0,4269.46,linked_earnings_id=E-004862
T-0012801,W-0089,2026-05-11T12:00:00,debit,33.56,transit,transit_fuel,etransfer,1,525.33,
T-0012708,W-0089,2026-05-12T20:59:00,credit,216.57,income,employer_payroll,etransfer,0,4486.03,linked_earnings_id=E-004863
T-0012802,W-0089,2026-05-13T07:31:00,debit,44.01,food_out,restaurant_cafe,cash,0,481.32,
T-0012803,W-0089,2026-05-14T18:19:00,debit,13.66,misc,general,debit,0,467.66,
T-0012709,W-0089,2026-05-14T19:31:00,credit,230.56,income,employer_payroll,direct_deposit,0,4716.59,linked_earnings_id=E-004864
T-0012804,W-0089,2026-05-15T18:40:00,debit,69.79,groceries,grocery,cash,1,397.87,
T-0012805,W-0089,2026-05-15T18:59:00,debit,29.36,food_out,restaurant_cafe,cash,0,368.51,
T-0012806,W-0089,2026-05-16T10:51:00,debit,29.02,food_out,restaurant_cafe,etransfer,0,339.49,
T-0012710,W-0089,2026-05-16T18:09:00,credit,82.53,income,employer_payroll,etransfer,0,4799.12,linked_earnings_id=E-004865
T-0012711,W-0089,2026-05-17T20:16:00,credit,240.40,income,employer_payroll,direct_deposit,0,5039.52,linked_earnings_id=E-004866
T-0012807,W-0089,2026-05-18T16:55:00,debit,23.38,food_out,restaurant_cafe,prepaid,0,316.11,
T-0012808,W-0089,2026-05-19T11:53:00,debit,48.29,groceries,grocery,etransfer,1,267.82,
T-0012809,W-0089,2026-05-21T09:26:00,debit,11.61,misc,general,etransfer,0,256.21,
T-0012810,W-0089,2026-05-21T16:55:00,debit,18.91,transit,transit_fuel,debit,1,237.30,
T-0012811,W-0089,2026-05-21T22:46:00,debit,44.21,groceries,grocery,cash,1,193.09,
T-0012814,W-0089,2026-05-22T14:32:00,debit,69.78,transit,transit_fuel,etransfer,1,8.44,
T-0012712,W-0089,2026-05-22T17:42:00,credit,159.69,income,employer_payroll,direct_deposit,0,5199.21,linked_earnings_id=E-004867
T-0012812,W-0089,2026-05-22T17:46:00,debit,55.10,transit,transit_fuel,prepaid,1,137.99,
T-0012813,W-0089,2026-05-22T21:44:00,debit,59.77,groceries,grocery,debit,1,78.22,
T-0012713,W-0089,2026-05-23T18:00:00,credit,276.83,income,employer_payroll,etransfer,0,5476.04,linked_earnings_id=E-004868
T-0012815,W-0089,2026-05-25T10:12:00,debit,79.91,cash_withdrawal,atm,cash,0,-71.47,
T-0012816,W-0089,2026-05-26T08:31:00,debit,62.79,clothing,retail,debit,0,-134.26,
T-0012714,W-0089,2026-05-26T22:25:00,credit,140.16,income,employer_payroll,cash,0,5616.20,linked_earnings_id=E-004869
T-0012715,W-0089,2026-05-30T16:32:00,credit,126.20,income,employer_payroll,cash,0,5742.40,linked_earnings_id=E-004870
T-0012716,W-0089,2026-05-31T22:55:00,credit,343.23,income,employer_payroll,direct_deposit,0,6085.63,linked_earnings_id=E-004871
T-0012742,W-0089,2026-06-01T10:34:00,debit,2056.00,housing,rent,prepaid,1,3958.21,obligation_id=O-00333
T-0012745,W-0089,2026-06-01T10:44:00,debit,82.00,phone,mobile_phone,etransfer,1,3712.21,obligation_id=O-00334
T-0012717,W-0089,2026-06-01T18:36:00,credit,134.16,income,employer_payroll,direct_deposit,0,6219.79,linked_earnings_id=E-004872
T-0012718,W-0089,2026-06-02T17:48:00,credit,161.62,income,employer_payroll,payroll_card,0,6381.41,linked_earnings_id=E-004873
T-0012719,W-0089,2026-06-03T17:36:00,credit,244.95,income,employer_payroll,payroll_card,0,6626.36,linked_earnings_id=E-004874
T-0012720,W-0089,2026-06-04T20:48:00,credit,265.99,income,employer_payroll,direct_deposit,0,6892.35,linked_earnings_id=E-004875
T-0012748,W-0089,2026-06-05T08:43:00,debit,141.00,utilities,utilities,etransfer,1,3289.21,obligation_id=O-00335
T-0012817,W-0089,2026-06-05T18:43:00,debit,5.00,groceries,grocery,etransfer,1,-139.26,
T-0012721,W-0089,2026-06-07T19:14:00,credit,211.68,income,employer_payroll,payroll_card,0,7104.03,linked_earnings_id=E-004876
T-0012722,W-0089,2026-06-08T21:36:00,credit,191.74,income,employer_payroll,payroll_card,0,7295.77,linked_earnings_id=E-004877
T-0012723,W-0089,2026-06-09T20:09:00,credit,152.77,income,employer_payroll,etransfer,0,7448.54,linked_earnings_id=E-004878
T-0012724,W-0089,2026-06-10T19:47:00,credit,141.68,income,employer_payroll,cash,0,7590.22,linked_earnings_id=E-004879
T-0012725,W-0089,2026-06-12T16:05:00,credit,160.82,income,employer_payroll,direct_deposit,0,7751.04,linked_earnings_id=E-004880
T-0012726,W-0089,2026-06-13T22:58:00,credit,134.17,income,employer_payroll,etransfer,0,7885.21,linked_earnings_id=E-004881
T-0012727,W-0089,2026-06-14T18:56:00,credit,156.97,income,employer_payroll,etransfer,0,8042.18,linked_earnings_id=E-004882
T-0012728,W-0089,2026-06-15T17:58:00,credit,109.68,income,employer_payroll,direct_deposit,0,8151.86,linked_earnings_id=E-004883
T-0012818,W-0089,2026-06-16T16:38:00,debit,5.00,groceries,grocery,cash,1,-144.26,
T-0012729,W-0089,2026-06-16T18:05:00,credit,145.90,income,employer_payroll,cash,0,8297.76,linked_earnings_id=E-004884
T-0012819,W-0089,2026-06-18T14:19:00,debit,5.00,transit,transit_fuel,debit,1,-149.26,
T-0012730,W-0089,2026-06-20T21:56:00,credit,184.11,income,employer_payroll,etransfer,0,8481.87,linked_earnings_id=E-004885
T-0012731,W-0089,2026-06-21T19:45:00,credit,191.57,income,employer_payroll,etransfer,0,8673.44,linked_earnings_id=E-004886
T-0012732,W-0089,2026-06-22T21:11:00,credit,159.19,income,employer_payroll,direct_deposit,0,8832.63,linked_earnings_id=E-004887
T-0012733,W-0089,2026-06-23T21:50:00,credit,161.53,income,employer_payroll,etransfer,0,8994.16,linked_earnings_id=E-004888
T-0012734,W-0089,2026-06-24T18:42:00,credit,176.81,income,employer_payroll,cash,0,9170.97,linked_earnings_id=E-004889
T-0012735,W-0089,2026-06-25T16:28:00,credit,160.42,income,employer_payroll,etransfer,0,9331.39,linked_earnings_id=E-004890
T-0012736,W-0089,2026-06-26T22:06:00,credit,154.82,income,employer_payroll,cash,0,9486.21,linked_earnings_id=E-004891
T-0012820,W-0089,2026-06-26T22:35:00,debit,5.00,transit,transit_fuel,cash,1,-154.26,
T-0012737,W-0089,2026-06-27T18:53:00,credit,315.99,income,employer_payroll,direct_deposit,0,9802.20,linked_earnings_id=E-004892
T-0012821,W-0089,2026-06-29T12:34:00,debit,26.83,food_out,restaurant_cafe,cash,0,-181.09,
T-0012738,W-0089,2026-06-29T22:06:00,credit,96.44,income,employer_payroll,cash,0,9898.64,linked_earnings_id=E-004893
T-0012739,W-0089,2026-06-30T18:51:00,credit,227.57,income,employer_payroll,cash,0,10126.21,linked_earnings_id=E-004894
T-0012883,W-0090,2026-04-01T10:30:00,debit,1748.00,housing,rent,debit,1,5245.97,obligation_id=O-00336
T-0012903,W-0090,2026-04-01T10:45:00,debit,43.93,groceries,grocery,cash,1,77.35,
T-0012901,W-0090,2026-04-01T13:31:00,debit,8.26,personal_care,pharmacy_retail,debit,0,154.74,
T-0012902,W-0090,2026-04-01T16:25:00,debit,33.46,food_out,restaurant_cafe,etransfer,0,121.28,
T-0012898,W-0090,2026-04-02T10:47:00,debit,24.99,entertainment,streaming_/_subscription,debit,0,212.98,obligation_id=O-00341
T-0012822,W-0090,2026-04-03T08:08:00,credit,91.47,income,employer_payroll,payroll_card,0,174.38,linked_earnings_id=E-004895
T-0012904,W-0090,2026-04-03T17:47:00,debit,111.81,cash_withdrawal,atm,cash,0,-34.46,
T-0012823,W-0090,2026-04-04T07:15:00,credit,121.32,income,employer_payroll,payroll_card,0,295.70,linked_earnings_id=E-004896
T-0012892,W-0090,2026-04-07T06:16:00,debit,227.00,childcare,childcare,debit,1,1018.97,obligation_id=O-00339
T-0012825,W-0090,2026-04-07T08:20:00,credit,65.58,income,employer_payroll,direct_deposit,0,438.81,linked_earnings_id=E-004898
T-0012827,W-0090,2026-04-07T16:47:00,credit,84.28,income,employer_payroll,direct_deposit,0,640.67,linked_earnings_id=E-004900
T-0012824,W-0090,2026-04-08T07:31:00,credit,77.53,income,employer_payroll,cash,0,373.23,linked_earnings_id=E-004897
T-0012828,W-0090,2026-04-08T17:54:00,credit,89.17,income,employer_payroll,direct_deposit,0,729.84,linked_earnings_id=E-004901
T-0012826,W-0090,2026-04-10T11:37:00,credit,117.58,income,employer_payroll,cash,0,556.39,linked_earnings_id=E-004899
T-0012829,W-0090,2026-04-12T08:29:00,credit,88.47,income,employer_payroll,payroll_card,0,818.31,linked_earnings_id=E-004902
T-0012889,W-0090,2026-04-15T08:47:00,debit,118.00,utilities,utilities,debit,1,1481.97,obligation_id=O-00338
T-0012830,W-0090,2026-04-19T08:22:00,credit,139.57,income,employer_payroll,etransfer,0,957.88,linked_earnings_id=E-004903
T-0012831,W-0090,2026-04-20T10:57:00,credit,169.72,income,employer_payroll,etransfer,0,1127.60,linked_earnings_id=E-004904
T-0012886,W-0090,2026-04-21T06:01:00,debit,50.00,phone,mobile_phone,debit,1,1699.97,obligation_id=O-00337
T-0012905,W-0090,2026-04-21T16:12:00,debit,5.00,groceries,grocery,etransfer,1,-39.46,
T-0012833,W-0090,2026-04-21T20:01:00,credit,122.89,income,employer_payroll,etransfer,0,1323.05,linked_earnings_id=E-004906
T-0012832,W-0090,2026-04-24T07:09:00,credit,72.56,income,employer_payroll,payroll_card,0,1200.16,linked_earnings_id=E-004905
T-0012895,W-0090,2026-04-24T07:57:00,debit,109.00,debt_payment,installment_/_loan_payment,debit,1,455.97,obligation_id=O-00340
T-0012834,W-0090,2026-04-27T07:46:00,credit,103.10,income,employer_payroll,direct_deposit,0,1426.15,linked_earnings_id=E-004907
T-0012835,W-0090,2026-04-28T10:02:00,credit,153.67,income,employer_payroll,etransfer,0,1579.82,linked_earnings_id=E-004908
T-0012884,W-0090,2026-05-01T09:13:00,debit,1748.00,housing,rent,debit,1,3497.97,obligation_id=O-00336
T-0012837,W-0090,2026-05-01T10:46:00,credit,127.56,income,employer_payroll,etransfer,0,1858.22,linked_earnings_id=E-004910
T-0012838,W-0090,2026-05-01T11:50:00,credit,124.17,income,employer_payroll,direct_deposit,0,1982.39,linked_earnings_id=E-004911
T-0012836,W-0090,2026-05-02T07:52:00,credit,150.84,income,employer_payroll,cash,0,1730.66,linked_earnings_id=E-004909
T-0012899,W-0090,2026-05-02T09:52:00,debit,24.99,entertainment,streaming_/_subscription,debit,0,187.99,obligation_id=O-00341
T-0012839,W-0090,2026-05-04T10:03:00,credit,113.66,income,employer_payroll,payroll_card,0,2096.05,linked_earnings_id=E-004912
T-0012840,W-0090,2026-05-04T10:38:00,credit,87.01,income,employer_payroll,etransfer,0,2183.06,linked_earnings_id=E-004913
T-0012841,W-0090,2026-05-05T07:42:00,credit,66.47,income,employer_payroll,direct_deposit,0,2249.53,linked_earnings_id=E-004914
T-0012842,W-0090,2026-05-05T18:15:00,credit,106.52,income,employer_payroll,etransfer,0,2356.05,linked_earnings_id=E-004915
T-0012893,W-0090,2026-05-07T07:32:00,debit,227.00,childcare,childcare,cash,1,791.97,obligation_id=O-00339
T-0012844,W-0090,2026-05-07T22:36:00,credit,70.01,income,employer_payroll,payroll_card,0,2580.90,linked_earnings_id=E-004917
T-0012846,W-0090,2026-05-09T21:39:00,credit,115.81,income,employer_payroll,cash,0,2855.75,linked_earnings_id=E-004919
T-0012843,W-0090,2026-05-10T11:25:00,credit,154.84,income,employer_payroll,direct_deposit,0,2510.89,linked_earnings_id=E-004916
T-0012845,W-0090,2026-05-12T11:05:00,credit,159.04,income,employer_payroll,cash,0,2739.94,linked_earnings_id=E-004918
T-0012849,W-0090,2026-05-12T19:51:00,credit,100.11,income,employer_payroll,direct_deposit,0,3083.88,linked_earnings_id=E-004922
T-0012848,W-0090,2026-05-13T11:18:00,credit,66.13,income,employer_payroll,payroll_card,0,2983.77,linked_earnings_id=E-004921
T-0012890,W-0090,2026-05-15T07:06:00,debit,118.00,utilities,utilities,debit,1,1363.97,obligation_id=O-00338
T-0012851,W-0090,2026-05-15T08:13:00,credit,124.59,income,employer_payroll,cash,0,3342.04,linked_earnings_id=E-004924
T-0012847,W-0090,2026-05-15T11:31:00,credit,61.89,income,employer_payroll,direct_deposit,0,2917.64,linked_earnings_id=E-004920
T-0012906,W-0090,2026-05-16T15:55:00,debit,5.00,groceries,grocery,cash,1,-44.46,
T-0012853,W-0090,2026-05-16T20:27:00,credit,157.63,income,employer_payroll,direct_deposit,0,3616.97,linked_earnings_id=E-004926
T-0012852,W-0090,2026-05-17T11:45:00,credit,117.30,income,employer_payroll,direct_deposit,0,3459.34,linked_earnings_id=E-004925
T-0012850,W-0090,2026-05-18T11:26:00,credit,133.57,income,employer_payroll,etransfer,0,3217.45,linked_earnings_id=E-004923
T-0012907,W-0090,2026-05-19T10:54:00,debit,5.00,groceries,grocery,cash,1,-49.46,
T-0012854,W-0090,2026-05-19T10:57:00,credit,79.17,income,employer_payroll,cash,0,3696.14,linked_earnings_id=E-004927
T-0012887,W-0090,2026-05-21T09:56:00,debit,50.00,phone,mobile_phone,debit,1,1649.97,obligation_id=O-00337
T-0012855,W-0090,2026-05-22T17:51:00,credit,122.29,income,employer_payroll,cash,0,3818.43,linked_earnings_id=E-004928
T-0012896,W-0090,2026-05-24T08:26:00,debit,109.00,debt_payment,installment_/_loan_payment,debit,1,346.97,obligation_id=O-00340
T-0012856,W-0090,2026-05-25T07:05:00,credit,131.43,income,employer_payroll,payroll_card,0,3949.86,linked_earnings_id=E-004929
T-0012858,W-0090,2026-05-27T10:48:00,credit,127.14,income,employer_payroll,etransfer,0,4227.95,linked_earnings_id=E-004931
T-0012857,W-0090,2026-05-28T08:11:00,credit,150.95,income,employer_payroll,payroll_card,0,4100.81,linked_earnings_id=E-004930
